file_name,entropy,mean,variance,std_dev,skewness,kurtosis,energy,rms,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,histogram_11,histogram_12,histogram_13,histogram_14,histogram_15,histogram_16,histogram_17,histogram_18,histogram_19,histogram_20,histogram_21,histogram_22,histogram_23,histogram_24,histogram_25,histogram_26,histogram_27,histogram_28,histogram_29,histogram_30,histogram_31,histogram_32,histogram_33,histogram_34,histogram_35,histogram_36,histogram_37,histogram_38,histogram_39,histogram_40,histogram_41,histogram_42,histogram_43,histogram_44,histogram_45,histogram_46,histogram_47,histogram_48,histogram_49,histogram_50,histogram_51,histogram_52,histogram_53,histogram_54,histogram_55,histogram_56,histogram_57,histogram_58,histogram_59,histogram_60,histogram_61,histogram_62,histogram_63,histogram_64,histogram_65,histogram_66,histogram_67,histogram_68,histogram_69,histogram_70,histogram_71,histogram_72,histogram_73,histogram_74,histogram_75,histogram_76,histogram_77,histogram_78,histogram_79,histogram_80,histogram_81,histogram_82,histogram_83,histogram_84,histogram_85,histogram_86,histogram_87,histogram_88,histogram_89,histogram_90,histogram_91,histogram_92,histogram_93,histogram_94,histogram_95,histogram_96,histogram_97,histogram_98,histogram_99,histogram_100,histogram_101,histogram_102,histogram_103,histogram_104,histogram_105,histogram_106,histogram_107,histogram_108,histogram_109,histogram_110,histogram_111,histogram_112,histogram_113,histogram_114,histogram_115,histogram_116,histogram_117,histogram_118,histogram_119,histogram_120,histogram_121,histogram_122,histogram_123,histogram_124,histogram_125,histogram_126,histogram_127,histogram_128,histogram_129,histogram_130,histogram_131,histogram_132,histogram_133,histogram_134,histogram_135,histogram_136,histogram_137,histogram_138,histogram_139,histogram_140,histogram_141,histogram_142,histogram_143,histogram_144,histogram_145,histogram_146,histogram_147,histogram_148,histogram_149,histogram_150,histogram_151,histogram_152,histogram_153,histogram_154,histogram_155,histogram_156,histogram_157,histogram_158,histogram_159,histogram_160,histogram_161,histogram_162,histogram_163,histogram_164,histogram_165,histogram_166,histogram_167,histogram_168,histogram_169,histogram_170,histogram_171,histogram_172,histogram_173,histogram_174,histogram_175,histogram_176,histogram_177,histogram_178,histogram_179,histogram_180,histogram_181,histogram_182,histogram_183,histogram_184,histogram_185,histogram_186,histogram_187,histogram_188,histogram_189,histogram_190,histogram_191,histogram_192,histogram_193,histogram_194,histogram_195,histogram_196,histogram_197,histogram_198,histogram_199,histogram_200,histogram_201,histogram_202,histogram_203,histogram_204,histogram_205,histogram_206,histogram_207,histogram_208,histogram_209,histogram_210,histogram_211,histogram_212,histogram_213,histogram_214,histogram_215,histogram_216,histogram_217,histogram_218,histogram_219,histogram_220,histogram_221,histogram_222,histogram_223,histogram_224,histogram_225,histogram_226,histogram_227,histogram_228,histogram_229,histogram_230,histogram_231,histogram_232,histogram_233,histogram_234,histogram_235,histogram_236,histogram_237,histogram_238,histogram_239,histogram_240,histogram_241,histogram_242,histogram_243,histogram_244,histogram_245,histogram_246,histogram_247,histogram_248,histogram_249,histogram_250,histogram_251,histogram_252,histogram_253,histogram_254,histogram_255,algorithm
file0412.txt.enc,7.968709694342709,127.90836588541667,5504.354721678628,74.19133858934363,-0.0114341568680729,-1.2114793730816213,655799,10.331414157296344,20,25,28,19,22,27,29,28,23,26,24,17,22,20,29,25,26,23,22,19,29,21,21,18,39,28,24,27,23,26,28,32,26,31,21,26,20,24,17,21,25,19,24,24,19,20,19,17,33,34,25,19,27,20,28,31,25,22,20,24,25,18,20,15,25,18,18,30,21,27,18,20,30,14,22,36,16,23,31,19,31,23,25,32,30,25,25,27,28,22,35,30,21,22,29,23,16,32,27,19,27,14,28,24,24,21,23,21,28,28,15,25,12,22,18,22,21,25,25,11,29,19,25,26,25,24,20,25,23,25,18,21,22,21,19,32,18,24,27,26,28,26,21,27,23,17,26,20,21,15,25,19,17,26,24,25,32,30,25,24,24,22,22,21,25,20,28,27,35,17,30,29,18,31,27,29,30,30,29,25,28,34,25,16,21,19,34,31,23,29,17,19,24,22,28,21,28,37,15,21,21,16,25,20,29,35,21,18,19,23,23,25,16,20,27,27,22,25,19,19,17,22,18,29,25,32,28,23,23,23,29,28,28,27,28,25,29,34,20,24,18,36,18,23,22,20,19,28,24,22,24,17,32,25,26,24,DES
file0402.txt.enc,7.8066320516452645,129.2491883116883,5553.036119471032,74.51869644237634,0.016349279207935764,-1.2351725723676021,131711,10.339645991076253,2,4,1,6,4,5,9,6,5,7,5,5,2,5,3,6,2,6,1,6,3,8,5,9,2,4,7,3,3,5,2,3,3,4,2,1,3,4,6,4,9,5,4,2,3,5,2,5,3,6,9,6,7,4,3,7,11,4,4,7,4,6,4,7,6,1,13,2,8,5,2,7,3,4,8,3,1,7,7,7,9,6,5,5,4,0,10,0,6,8,4,5,2,3,8,8,6,3,4,8,6,5,4,9,5,8,6,10,5,7,2,3,5,2,6,7,0,2,7,7,5,2,3,5,1,3,5,5,3,6,4,5,2,4,7,5,3,3,3,4,5,2,8,5,5,7,2,9,4,2,4,1,2,3,4,6,4,5,1,6,7,5,3,6,4,2,6,4,7,4,6,8,5,1,0,3,5,2,3,3,4,10,1,8,8,4,3,6,8,8,1,4,8,1,5,5,1,5,4,3,6,6,2,6,4,6,0,4,4,7,8,3,5,6,12,6,6,5,7,6,7,2,2,3,7,3,4,10,4,3,4,4,9,3,10,6,7,4,4,5,5,5,3,5,8,6,10,6,4,4,7,3,8,7,3,2,DES
file0319.txt.enc,7.953401645363627,126.55849644128114,5411.426293468849,73.56239727924076,0.007476864177218345,-1.1859124786853306,474027,10.268059777846226,24,11,12,18,25,18,11,19,18,12,23,21,26,13,16,19,20,26,17,17,17,20,17,15,16,27,27,21,15,18,18,14,20,15,16,15,15,13,12,15,9,18,16,10,22,18,18,14,14,13,23,15,16,14,23,17,26,20,20,14,14,14,15,23,17,16,26,14,15,26,19,22,21,21,28,25,15,14,20,14,19,13,17,16,19,8,22,13,14,24,20,15,15,9,21,21,16,15,16,16,15,13,19,17,17,19,25,22,23,18,20,16,20,16,19,22,14,19,17,31,18,8,18,12,19,22,19,25,10,21,16,13,15,12,22,21,17,11,16,12,16,15,23,23,30,14,22,24,14,23,17,17,21,15,11,20,14,14,15,25,20,18,17,7,15,14,20,14,12,11,12,18,19,18,25,21,20,19,15,18,17,17,22,18,14,14,16,23,21,16,25,22,16,13,23,21,24,25,21,15,19,12,19,16,10,22,18,13,28,16,17,19,19,20,19,18,19,15,15,9,22,18,14,12,17,20,22,12,11,7,21,16,11,13,26,19,21,10,11,22,15,17,13,20,17,14,11,18,16,17,18,13,24,16,19,22,DES
file0309.txt.enc,7.961514925600351,129.25899446494466,5534.8847207601175,74.396805850521,-0.01793362838816669,-1.215716604727698,454389,10.236919022348019,15,12,17,22,16,16,21,15,12,16,13,18,21,14,15,16,22,23,20,20,11,14,20,12,13,14,18,15,17,13,18,17,15,12,16,14,16,20,17,15,22,24,20,14,20,15,13,16,15,18,20,17,14,17,19,11,11,18,17,17,17,14,19,20,20,14,17,20,15,11,22,12,23,16,17,21,13,16,17,13,12,21,13,16,20,13,17,21,12,15,13,21,28,13,18,17,18,20,22,18,17,14,20,16,14,15,13,10,20,19,12,20,14,16,25,19,19,8,20,16,22,20,18,18,14,15,28,10,17,18,18,14,26,18,14,17,17,9,18,18,10,18,19,16,20,13,7,15,17,10,26,18,18,14,9,22,25,15,13,24,17,12,14,16,15,12,11,13,18,13,14,21,18,23,10,21,9,16,16,23,17,18,19,16,10,15,18,13,18,15,20,15,17,13,21,23,21,16,21,18,19,19,12,12,20,16,24,19,13,10,19,20,12,21,20,18,22,19,13,25,18,15,20,17,18,16,16,27,21,13,20,18,13,12,24,16,16,27,19,16,15,14,19,21,22,20,13,14,13,17,18,20,23,21,18,18,DES
file0434.txt.enc,7.979070172110109,127.3062744140625,5435.638495787978,73.72678275761108,0.00444629783329623,-1.18892835832844,850901,10.191651042719354,28,25,35,29,36,34,33,34,40,33,40,31,29,31,38,28,30,36,33,29,27,28,25,23,30,38,33,29,33,32,41,25,43,32,16,39,33,30,25,20,43,34,35,29,21,29,31,52,33,34,36,36,33,30,30,29,28,40,31,29,32,33,29,41,42,33,32,34,25,30,28,35,39,34,25,25,33,39,33,23,29,31,31,30,29,28,29,36,38,29,36,29,38,24,33,33,31,34,22,38,38,39,31,29,40,46,26,27,32,27,28,29,29,26,34,29,29,38,32,32,25,39,36,36,27,35,25,34,39,32,37,28,36,23,34,27,20,31,39,36,40,29,29,31,43,36,36,40,33,35,31,22,31,44,44,40,33,22,28,39,33,36,31,28,40,30,37,31,30,37,29,37,25,32,34,30,32,28,33,37,35,29,31,32,24,27,32,29,34,28,29,28,35,41,36,25,31,37,19,33,37,32,29,20,29,33,29,37,29,30,32,37,25,24,22,36,29,32,31,42,31,23,39,37,35,38,34,29,34,25,27,36,32,30,31,32,39,35,32,25,32,26,27,29,41,37,44,30,23,32,31,39,24,34,33,30,DES
file0424.txt.enc,7.9448342759663335,129.69703389830508,5591.244470621126,74.77462451006441,-0.025694146534914506,-1.2130643566481565,357931,10.40829607181906,10,11,11,7,13,13,12,21,12,13,12,15,11,13,9,14,6,13,11,11,19,14,19,18,15,17,17,17,13,9,9,18,9,18,10,13,10,10,16,19,15,11,11,15,8,7,17,12,3,8,11,11,10,11,18,15,17,9,13,12,8,15,11,18,5,10,13,13,12,15,7,14,19,18,15,13,13,11,13,8,14,9,14,13,15,10,14,11,10,19,10,16,6,12,10,15,11,7,13,11,12,18,14,13,12,5,11,12,21,9,9,15,13,14,10,19,11,17,9,8,13,9,13,9,13,8,9,12,11,12,17,23,16,13,14,13,10,17,6,9,15,14,15,16,13,14,17,13,13,17,15,12,12,13,15,10,8,10,15,9,12,15,11,10,22,10,13,15,15,16,12,17,9,17,13,16,16,17,13,7,8,10,14,11,17,16,9,15,12,11,14,8,9,8,19,14,13,15,12,11,11,16,16,18,13,11,10,14,8,11,14,16,12,10,10,13,10,9,14,15,13,9,16,14,17,18,15,13,11,14,10,10,5,8,12,22,16,21,14,13,12,13,14,13,13,25,14,13,15,13,14,15,20,20,15,13,DES
file0456.txt.enc,7.978121768630477,126.54833743842364,5577.367326874641,74.68177372608822,0.017513748630971333,-1.2312257072266881,1030593,10.284305202469291,42,31,34,48,43,39,41,43,48,51,41,35,34,47,31,36,30,40,37,48,30,42,35,35,31,36,36,32,43,38,48,38,53,51,37,40,40,37,42,34,54,38,37,40,35,43,34,51,57,28,38,38,32,51,39,48,53,43,44,38,31,36,31,43,41,43,40,31,40,38,38,29,37,38,36,35,39,31,36,39,50,27,45,36,39,35,40,46,34,35,33,37,43,23,40,38,28,30,34,35,27,35,41,36,42,43,28,36,46,39,37,33,41,39,47,42,33,41,31,38,32,43,42,28,31,27,37,41,23,38,36,40,39,40,42,32,37,44,44,49,33,42,38,40,29,40,38,38,25,31,37,35,44,48,31,51,46,39,27,46,31,33,34,38,40,36,30,45,40,34,25,33,27,52,25,27,47,37,36,46,34,39,42,41,36,33,41,39,28,36,35,33,42,33,36,35,35,35,37,28,32,54,34,41,26,37,27,35,42,37,39,39,46,36,40,35,38,34,39,40,48,43,40,56,34,54,51,26,39,46,37,32,32,35,38,49,36,37,47,31,39,45,34,51,35,42,43,48,33,33,33,32,46,23,40,35,DES
file0446.txt.enc,7.891846913161047,127.27927927927928,5480.047003084164,74.02733956508341,0.010431561430812874,-1.199717799708273,187502,10.274991506101134,6,8,6,7,5,12,2,7,8,5,8,12,9,9,4,9,4,5,11,5,4,5,5,4,6,11,5,5,8,9,8,6,4,7,8,11,10,8,5,8,4,5,11,7,8,8,8,5,9,4,9,3,6,12,8,7,5,10,5,9,9,11,7,3,2,8,9,7,4,4,10,5,8,5,7,13,13,9,13,4,8,5,6,4,4,8,7,5,10,8,8,6,8,5,2,8,5,3,9,7,9,6,7,7,8,5,6,4,1,5,6,5,8,4,9,5,6,8,5,6,7,12,5,13,5,12,4,8,7,3,7,9,11,8,7,3,10,5,7,5,9,4,9,6,8,9,10,4,6,8,8,10,9,9,11,6,10,7,8,12,6,4,8,6,6,0,6,4,7,9,7,5,6,7,8,5,9,6,2,9,7,7,10,3,7,4,10,10,5,8,6,8,4,12,4,9,6,6,7,3,9,7,7,5,6,7,10,10,7,6,5,9,8,2,5,8,13,7,6,5,10,11,4,5,1,6,11,12,5,3,3,6,5,3,4,9,10,5,2,7,10,4,10,8,8,12,11,7,10,5,8,7,3,8,9,6,DES
file0326.txt.enc,7.958524855200922,127.77393617021276,5522.470171740606,74.31332432168948,-0.0051979174098650315,-1.2222547383051463,477808,10.290634728750572,15,23,26,17,20,17,16,10,22,15,12,19,20,18,16,18,12,15,21,21,17,13,15,24,18,16,16,10,15,16,21,18,22,19,17,14,27,20,20,24,24,12,24,15,9,17,15,13,36,17,14,13,17,13,18,20,20,15,17,22,16,21,11,17,21,18,26,15,14,21,13,23,24,18,26,17,16,15,14,18,9,12,15,23,22,13,20,24,22,19,21,16,16,17,25,18,11,17,12,12,16,13,18,17,16,14,15,13,27,17,15,16,20,15,27,10,18,19,25,10,22,19,17,20,10,19,13,14,19,17,20,15,7,15,23,17,14,18,11,17,17,19,16,25,17,17,9,16,12,13,21,22,19,14,27,18,24,18,16,19,22,20,9,17,15,19,20,19,16,13,14,16,18,17,25,21,17,23,15,16,17,21,16,17,18,17,19,15,18,14,10,16,14,18,16,16,23,20,19,25,16,25,29,23,14,22,20,11,14,17,17,12,22,18,13,16,21,12,14,19,16,19,16,25,17,19,14,18,23,20,20,21,18,13,18,23,16,21,25,12,20,21,15,20,20,13,13,23,19,13,13,21,18,20,15,17,DES
file0336.txt.enc,7.976685195316955,127.2688795656466,5392.150680087174,73.43126500399659,0.005923173352398751,-1.182762388208249,853809,10.26433098754688,22,39,33,36,34,17,29,40,31,28,30,25,25,42,32,29,25,30,41,33,29,34,30,30,38,27,34,30,27,44,38,26,31,27,43,28,28,32,26,27,38,23,34,29,29,28,24,29,41,34,34,24,33,33,38,29,39,32,24,31,29,22,39,33,44,26,33,29,32,27,34,44,34,37,27,28,26,36,28,31,31,28,31,35,39,33,39,25,36,38,37,24,38,35,31,34,31,18,34,23,35,20,33,34,39,35,29,39,38,34,37,32,31,33,38,33,31,28,20,39,30,43,21,37,40,33,20,27,23,26,43,29,28,31,29,31,36,39,34,29,35,45,21,33,27,29,35,28,29,37,33,24,36,30,34,45,28,34,35,25,30,42,28,41,27,38,24,32,32,30,29,44,32,42,37,27,31,31,26,34,44,31,23,24,34,24,37,32,31,34,21,29,38,31,34,41,36,28,31,30,26,35,28,37,40,33,25,28,35,30,35,21,20,28,27,32,24,41,27,36,39,35,29,40,28,31,29,25,32,29,37,28,29,30,26,35,24,32,32,28,25,36,29,32,37,32,33,24,27,32,25,39,27,33,34,38,DES
file0511.txt.enc,7.942092197201169,128.02228412256267,5423.3651023036755,73.64350006825909,-0.014250124043113993,-1.1859555461919973,295778,10.148239689829385,16,11,11,11,13,13,11,8,17,12,10,11,10,9,10,6,7,10,15,15,15,7,6,14,6,15,10,9,8,12,11,14,15,13,14,8,11,7,6,6,12,10,8,18,11,6,5,11,8,14,11,13,11,9,14,10,15,12,15,15,11,14,8,16,14,12,10,11,8,9,13,12,12,12,15,6,6,15,9,11,9,14,12,14,7,13,7,14,4,8,7,13,12,9,17,10,16,13,12,14,12,12,12,13,12,10,9,9,5,11,8,10,11,13,12,13,18,18,11,15,9,9,9,9,17,12,15,8,8,7,8,13,10,10,14,16,13,9,14,11,12,8,9,13,7,12,9,17,14,11,13,13,9,12,16,13,12,11,15,8,16,7,14,12,10,12,10,11,10,12,7,9,7,12,7,8,12,18,13,12,12,9,10,10,12,10,10,7,11,9,16,11,12,11,12,9,15,7,17,11,11,13,17,5,13,11,11,10,16,12,11,13,15,12,14,10,9,10,10,3,7,13,11,14,12,6,15,8,13,16,8,9,14,7,11,16,20,15,14,7,11,10,6,18,9,10,15,7,14,7,13,4,12,14,13,8,DES
file0469.txt.enc,7.976456675800506,127.2484681372549,5484.183055251436,74.0552702732995,0.0017186333334219678,-1.210784791434309,1045915,10.335047889065683,42,37,27,32,38,35,36,51,37,32,38,35,35,46,39,52,42,53,35,31,47,47,37,36,33,40,29,38,33,48,31,49,40,38,39,45,43,34,44,34,49,32,54,45,45,28,29,44,41,27,38,23,37,36,41,43,43,48,26,40,46,44,32,42,36,34,37,24,30,44,39,43,50,38,33,46,28,33,33,42,30,33,29,49,39,41,47,33,39,37,44,38,31,39,28,41,52,33,50,47,30,33,35,35,42,42,31,31,54,29,27,43,52,36,32,32,38,39,53,37,48,25,24,32,43,31,36,46,49,46,27,38,26,37,41,31,43,42,37,40,37,40,43,33,51,36,40,36,37,42,34,40,34,34,40,37,30,32,53,34,38,44,37,31,45,44,36,28,38,34,41,44,28,41,35,51,34,42,28,39,40,56,36,27,47,46,33,44,31,32,37,44,28,39,36,43,27,41,33,43,37,38,38,32,41,52,34,39,41,40,31,48,33,39,39,41,49,44,50,38,35,41,37,38,31,32,35,48,38,34,28,51,31,35,31,40,40,34,31,27,42,39,40,50,34,60,37,38,44,40,31,37,40,33,35,33,DES
file0501.txt.enc,7.6872945188088435,125.74839743589743,5430.611375636916,73.69268196800084,0.0455508527039802,-1.2123588244504815,65913,10.277636289162391,6,1,2,2,1,2,4,2,0,4,2,3,4,0,0,6,2,2,4,3,2,1,0,2,0,2,3,3,2,3,2,4,4,0,3,4,1,2,6,1,4,3,2,5,4,4,2,1,3,3,2,4,3,3,0,2,2,2,2,0,2,6,5,1,5,1,2,2,7,1,4,4,5,0,1,0,3,5,3,2,2,2,0,1,4,3,3,3,2,2,4,4,2,2,2,0,3,4,3,3,1,2,1,2,3,1,2,4,3,3,3,5,0,4,5,3,4,3,0,2,2,2,5,2,0,4,1,2,1,2,1,1,1,2,2,4,1,1,2,2,3,2,3,2,6,3,3,4,5,2,4,1,4,3,1,2,1,3,1,3,2,1,2,0,3,2,6,3,2,3,0,2,1,3,1,1,3,3,2,4,3,2,2,3,2,4,2,2,1,2,1,2,6,1,3,2,4,1,0,3,3,2,2,2,2,1,2,2,4,0,3,2,1,3,5,6,2,2,4,6,0,2,2,4,3,3,2,3,1,5,3,0,1,1,0,1,2,1,4,1,6,3,3,4,3,4,2,0,2,1,4,3,2,3,2,0,DES
file0479.txt.enc,7.920492241170985,130.9591836734694,5286.2559870887135,72.70664334906895,-0.06757295333531531,-1.162544172289041,249070,10.290632091545078,10,7,7,8,12,7,5,13,5,10,12,5,5,7,9,10,3,10,6,12,5,11,4,4,16,9,8,13,6,6,8,7,10,7,11,8,7,10,8,2,5,9,6,13,11,10,12,7,5,10,15,10,11,10,9,12,9,8,9,8,9,9,10,9,8,7,10,8,12,6,10,8,7,10,5,10,7,9,9,5,6,13,10,5,6,12,10,8,13,5,10,8,11,9,5,6,14,5,8,9,9,7,7,14,4,7,6,11,14,7,12,11,10,4,11,14,14,9,8,10,9,11,11,10,10,7,8,9,5,8,12,13,12,8,10,7,15,6,9,10,7,13,9,15,8,8,7,13,8,15,11,10,7,13,8,14,18,11,14,18,11,8,6,11,13,5,3,14,9,7,9,8,5,10,13,9,9,5,6,14,5,13,10,6,6,6,7,9,10,5,9,11,13,7,10,13,11,8,8,15,6,10,17,12,7,11,17,6,12,4,5,14,12,9,8,8,6,11,11,14,11,13,8,8,10,12,9,7,6,8,9,14,12,11,7,12,14,6,11,10,9,8,6,5,13,3,13,9,9,10,11,10,8,11,8,5,DES
file0344.txt.enc,7.950134462049197,126.63418708240535,5396.391236588609,73.46013365485125,-0.005425388577583184,-1.1918187306169046,380746,10.295549019910538,7,16,9,13,18,14,20,18,12,14,16,12,14,9,16,19,11,15,15,20,17,7,19,10,17,22,22,19,13,14,11,12,12,12,13,11,12,15,9,10,17,11,19,15,19,11,13,14,15,14,18,11,18,14,18,13,15,16,11,12,18,16,14,10,12,13,12,12,15,9,18,17,12,17,14,11,14,15,14,8,14,14,12,13,24,13,10,14,18,8,16,10,14,11,15,7,13,10,19,6,14,17,18,10,10,15,9,11,17,15,12,16,18,9,14,16,14,14,12,16,14,17,15,17,18,13,13,16,19,8,17,12,17,19,19,16,17,12,14,12,16,12,17,16,8,23,11,15,17,9,17,13,13,7,12,19,15,10,13,20,23,14,15,12,8,16,18,18,9,18,21,8,13,14,23,16,16,17,9,16,10,19,14,8,14,15,24,17,9,12,15,13,12,14,11,5,16,22,16,9,16,17,14,18,10,14,12,13,10,16,20,10,14,14,13,12,12,10,11,8,9,16,16,20,10,16,12,16,19,20,13,14,16,12,13,10,9,11,15,17,12,17,13,10,14,24,14,10,13,13,18,13,8,11,10,9,DES
file0354.txt.enc,7.970058383988237,126.29375,5446.2996484375,73.7990491025291,0.033953218184472396,-1.1817629964518537,670790,10.23772130407934,32,34,22,29,23,23,31,17,26,24,25,15,29,33,21,35,28,21,18,28,26,22,22,23,21,28,25,28,24,21,16,30,24,28,23,25,30,27,24,17,25,27,27,28,21,35,25,22,27,22,22,16,34,29,22,27,28,30,16,24,30,24,26,20,28,22,31,26,15,28,20,19,27,23,35,34,25,27,36,28,25,29,16,28,22,30,28,18,29,22,29,34,23,36,22,29,19,17,30,28,31,23,23,24,37,24,25,23,26,21,28,29,28,26,26,25,31,23,20,30,22,29,29,25,24,25,16,33,32,23,25,26,23,30,22,27,19,23,25,35,33,30,26,24,20,32,19,23,22,21,27,28,33,22,22,27,34,20,31,20,33,17,24,23,29,23,25,21,23,16,12,23,27,23,18,24,22,18,23,24,22,22,15,22,32,22,16,24,23,24,20,27,23,26,30,22,25,30,24,23,21,32,30,22,30,27,23,22,29,27,21,25,26,22,18,29,25,22,31,14,18,27,29,29,22,26,11,19,28,21,26,31,21,31,23,21,30,23,22,32,26,20,16,29,20,36,25,36,21,17,17,40,21,24,30,23,DES
file0425.txt.enc,7.859936663885673,127.92081151832461,5503.404069498506,74.18493155283292,0.020433993533266342,-1.2075755039544784,164219,10.366926619749318,4,8,6,4,6,4,2,8,6,3,9,7,8,6,4,3,11,7,3,7,7,4,9,3,7,11,8,2,2,7,5,6,4,8,2,11,6,7,12,7,4,5,5,2,3,7,5,4,5,8,4,5,8,7,4,5,2,7,11,8,7,4,3,8,8,8,6,4,3,2,6,2,6,5,10,12,8,7,7,6,5,7,3,6,4,9,5,11,7,4,8,5,9,8,4,8,7,7,15,8,8,2,5,6,7,2,3,2,13,6,6,4,5,5,6,9,6,3,4,3,12,4,9,7,7,4,5,2,3,8,8,7,8,3,3,6,6,5,3,10,5,4,5,11,6,3,2,9,4,5,6,6,9,4,7,8,2,3,7,7,6,5,7,5,7,6,10,7,8,6,7,6,6,7,5,4,6,4,0,8,2,8,5,4,5,5,4,4,10,6,6,3,9,5,4,6,6,7,5,10,4,5,10,5,6,8,5,2,2,11,7,4,7,6,1,5,9,6,3,3,2,3,5,5,4,9,11,4,5,5,7,8,7,11,10,5,3,6,10,13,5,11,12,5,6,4,7,5,1,8,10,7,2,5,7,4,DES
file0435.txt.enc,7.975837504463955,127.53664658634538,5507.003928112046,74.20919032109194,0.006111994602237365,-1.1913361459849765,838190,10.256438373648516,26,28,39,44,27,32,32,26,45,32,26,33,21,34,38,39,30,27,33,38,27,45,31,25,22,27,30,21,34,32,33,24,33,30,38,30,20,37,34,28,21,32,39,37,31,29,23,35,28,22,32,33,27,34,35,25,31,32,28,35,36,23,35,38,31,33,39,38,39,23,33,33,21,31,34,29,32,26,28,27,32,35,33,28,29,32,34,42,32,30,29,29,28,32,35,19,26,35,26,27,32,31,35,32,33,30,25,23,21,39,32,32,24,32,42,29,36,30,32,28,35,40,31,33,31,34,37,36,35,31,37,33,31,27,29,21,33,25,46,23,36,26,20,28,26,32,32,28,27,22,38,30,38,40,28,35,33,27,32,37,29,27,30,36,32,41,35,22,37,31,35,32,24,34,31,23,43,31,30,35,44,38,22,32,35,40,29,35,36,25,30,17,38,27,28,29,33,28,33,27,20,26,33,24,20,27,36,23,29,27,40,27,28,28,42,25,14,33,33,28,25,29,36,35,32,25,23,26,26,30,31,27,26,38,31,33,32,39,30,42,34,39,33,45,35,33,27,29,36,26,34,31,40,36,33,31,DES
file0308.txt.enc,7.975864771054572,127.38083756345178,5492.483516049757,74.11129142073936,0.012367050050196208,-1.199825446431897,836175,10.301144532536327,20,31,30,33,37,31,29,30,28,42,33,26,40,32,33,35,24,37,30,28,28,40,23,30,21,32,26,26,37,41,26,44,38,28,31,28,29,25,26,18,24,28,34,26,31,31,24,30,31,28,24,33,31,37,40,36,31,42,30,35,31,30,25,33,39,33,33,42,37,42,34,31,30,20,21,33,31,19,26,32,25,38,32,28,33,29,26,28,47,30,31,27,29,33,23,19,26,44,27,35,40,31,34,29,28,29,27,33,25,26,36,37,46,30,46,31,29,30,24,22,31,33,32,27,28,26,32,22,24,27,38,28,34,36,29,35,30,30,31,36,33,22,42,35,38,27,36,21,38,22,31,37,31,28,39,24,32,25,38,44,26,29,31,29,21,31,25,36,26,29,21,33,30,21,32,27,28,37,30,23,39,40,33,30,34,26,35,34,31,36,25,19,27,23,29,27,27,29,34,28,24,33,24,29,29,30,24,37,35,20,36,34,37,26,31,30,28,33,22,27,39,36,32,42,23,37,31,33,33,30,29,24,28,29,36,37,33,33,23,26,33,32,36,32,35,30,33,35,30,22,32,34,34,29,34,36,DES
file0318.txt.enc,7.9772649502665605,127.42059608540926,5451.682084698064,73.83550693736763,0.005936386476641849,-1.2006651202489207,956448,10.313415925032047,42,32,24,25,34,26,40,29,39,30,51,23,28,42,35,44,35,28,44,41,34,36,51,32,45,42,43,42,39,29,37,30,27,27,48,31,40,30,31,34,28,29,29,26,40,34,37,36,28,47,40,23,31,31,42,31,25,40,25,36,42,39,36,31,35,33,39,28,38,36,39,31,38,35,38,41,30,33,33,37,47,49,32,31,31,34,44,42,40,39,34,30,48,24,44,45,43,31,38,37,36,26,39,47,32,33,29,32,34,28,30,28,32,47,39,41,34,29,39,33,41,37,39,32,24,27,28,32,28,40,33,42,40,29,39,28,40,34,33,40,35,32,34,42,38,24,32,42,28,37,43,40,37,39,36,37,30,26,22,32,44,33,27,28,34,41,37,31,36,35,33,39,40,38,33,22,35,34,25,45,49,41,30,31,35,32,33,37,34,40,42,34,43,33,37,42,37,39,34,28,44,44,29,35,43,32,38,25,36,31,27,40,44,28,43,38,33,26,40,39,26,28,26,32,41,38,39,30,33,36,43,28,34,32,26,55,33,31,36,31,36,33,30,33,35,41,39,38,36,28,26,35,30,46,39,40,DES
file0447.txt.enc,7.896388381490565,128.5609243697479,5572.7242293976415,74.65068137262809,-0.004782970437957352,-1.195707705098357,197498,10.18469151110973,10,8,6,11,10,4,6,9,10,11,7,6,10,4,10,8,3,5,5,2,6,9,10,15,8,6,13,5,9,7,4,4,4,6,7,10,8,3,7,4,4,5,5,8,9,10,8,11,10,9,2,6,8,9,10,10,9,6,4,4,9,7,8,7,9,8,13,5,5,5,3,6,9,9,13,8,6,8,8,5,10,8,3,5,5,7,8,11,7,11,11,6,6,5,9,7,13,7,6,7,6,9,13,3,9,10,13,6,9,6,9,7,7,8,5,8,5,10,5,5,4,6,7,6,7,7,1,8,7,9,3,12,8,5,9,7,7,5,6,8,7,9,6,0,5,7,10,7,7,8,4,11,4,8,5,10,15,13,12,8,10,4,5,7,12,6,13,9,8,6,8,8,6,9,6,5,13,7,6,4,5,8,8,16,4,3,9,6,10,4,7,7,8,12,6,11,13,4,6,7,3,6,7,6,5,11,11,5,3,4,4,6,6,7,4,6,11,5,8,6,6,10,5,8,6,7,5,6,10,9,9,2,7,11,14,7,11,12,9,8,9,5,4,10,7,5,11,7,12,8,9,6,7,9,10,12,DES
